"Shipment","Invoice","Manager","Name","Unit","Count","Price_per_one","Sum","Cost_price","Year","Category","Subcategory"
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Шарнир МСН-М12-1-Н","шт","7","454","3178","238.9456","2024","МСМТ","Шарнир МС"
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Монтажная гайка МСГ-М10","шт","40","24.15","966","12.71","2024","Гайка монтажная",""
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Монтажная гайка МСГ-М12","шт","324","26.51","8589.24","13.95","2024","Гайка монтажная",""
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Декоративная крышка МСЕ-41","шт","73","9.5","693.5","5","2024","Декоративная крышка",""
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Рядное кабельное крепление РКК-25/40","компл","12","148.35","1780.2","55","2024","Крепление","РКК"
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Силиконовый уплотнитель ПСТ-80","м","7","1930","13510","700","2024","ПСТ",""
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Универсальное кабельное крепление УКК3-35/50","компл","27","467.82","12631.14","188","2024","Крепление","УКК"
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Шайба плоская увеличенная А10,5 оцинк.","шт","102","4.44","452.88","2.22","2024","Метизы",""
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Болт с шест. головкой М10х25 оцинк.","шт","16","8.15","130.4","4.2874","2024","Метизы",""
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Болт с шест. головкой М12х25 оцинк.","шт","232","12.53","2906.96","6.2662","2024","Метизы",""
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Болт с шест. головкой М12х30 оцинк.","шт","38","13.23","502.74","6.9632","2024","Метизы",""
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Болт с шест. головкой М12х35 оцинк.","шт","14","15.42","215.88","7.7078","2024","Метизы",""
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Крышка снегозащитная КС-500-250 L=2м. (гор. цинк)","","5","8730.5","43652.5","5331.14","2024","Лоток","Крышки листовые"
"MD-36-24-1134 ООО СТД ОПТИМА","1883","Поркашян Геворг","Дюбель-шуруп М10x100","","102","17.3","1764.6","","2024","Метизы",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Рядное кабельное крепление РКК-40/60","компл","320","189.75","60720","77","2024","Крепление","РКК"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Силиконовый уплотнитель ПСТ-80","м","6","1742.4","10454.4","700","2024","ПСТ",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Профиль монтажный МСП-21-Н","м","204","531.3","108385.2","187.97025","2024","МСМТ","Профиль МС"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Профиль монтажный МСП-41-Н","м","48","715.53","34345.44","270.61125","2024","МСМТ","Профиль МС"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Консоль МСК-41/200-Н","шт","226","517.5","116955","93.58545","2024","МСМТ","Консоль МС"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Консоль МСК-41/300-Н","шт","70","517.5","36225","120.646575","2024","МСМТ","Консоль МС"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Консоль МСК-41/500-Н","шт","6","703.8","4222.8","174.768825","2024","МСМТ","Консоль МС"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Консоль МСК-41/200П-Н","шт","30","517.5","15525","93.58545","2024","МСМТ","Консоль МС"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Соединитель МСД-150-Н","шт","4","230","920","35.322","2024","МСМТ","Соединитель МС"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Шарнир МСН-М10-1-Н","шт","2","1639.44","3278.88","180.4816","2024","МСМТ","Шарнир МС"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Уголок МСУ-2/35-Н","шт","30","114.54","3436.2","30.45","2024","МСМТ","Уголок МС"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Уголок МСУ-2/55-Н","шт","30","89.01","2670.3","29.232","2024","МСМТ","Уголок МС"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Опора МСО-3-Н","шт","44","318.09","13995.96","14.616","2024","МСМТ","Опора МС"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Соединитель МСД-6-Н","шт","12","447.12","5365.44","143.724","2024","МСМТ","Соединитель МС"
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Шпилька резьбовая М10х1000 оцинк.","шт","64","184","11776","68","2024","Метизы",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Анкер-болт М12х145 гор. цинк.","шт","461","181.24","83551.64","99","2024","Метизы",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Болт с шест. головкой М8х35 оцинк.","шт","12","15.3","183.6","4.02","2024","Метизы",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Болт с шест. головкой М10х25 оцинк.","шт","163","10.85","1768.55","4.2874","2024","Метизы",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Болт с шест. головкой М10х30 оцинк.","шт","4","11.61","46.44","4.8484","2024","Метизы",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Болт с шест. головкой М12х25 оцинк.","шт","180","21.04","3787.2","6.2662","2024","Метизы",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Болт с шест. головкой М12х30 оцинк.","шт","788","23.8","18754.4","6.9632","2024","Метизы",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Шайба плоская А8,4 оцинк.","шт","12","3.45","41.4","0.4292","2024","Метизы",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Шайба плоская А10,5 оцинк.","шт","819","2.43","1990.17","0.7548","2024","Метизы",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Шайба плоская А13 оцинк.","шт","968","3.54","3426.72","1.23395","2024","Метизы",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Гайка шестигранная М10 оцинк.","шт","652","6.21","4048.92","1.74","2024","Метизы",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Шайба монтажная МСШ-9-Н","шт","12","62.1","745.2","21.12","2024","Шайба монтажная",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Шайба монтажная МСШ-13-Н","шт","549","62.1","34092.9","21.12","2024","Шайба монтажная",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Монтажная гайка МСГ-М8","шт","12","79.35","952.2","11.96","2024","Гайка монтажная",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Монтажная гайка МСГ-М10","шт","795","79.35","63083.25","12.71","2024","Гайка монтажная",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Монтажная гайка МСГ-М12","шт","968","79.35","76810.8","13.95","2024","Гайка монтажная",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Декоративная крышка МСЕ-21","шт","358","9.66","3458.28","3.64","2024","Декоративная крышка",""
"MD-36-24-1135 ООО НТЦ МЭС","1969","Антипенко Елена","Декоративная крышка МСЕ-41","шт","336","9.66","3245.76","5","2024","Декоративная крышка",""
"MD-36-24-1136 ООО Смарт-Энерго","1898","Сонин Алексей","Шайба плоская А13 оцинк.","шт","372","74.42","27684.24","1.23395","2024","Метизы",""
"MD-36-24-1136 ООО Смарт-Энерго","1898","Сонин Алексей","Профиль монтажный МСП-41-Н","м","6","464.76","2788.56","270.61125","2024","МСМТ","Профиль МС"
"MD-36-24-1136 ООО Смарт-Энерго","1898","Сонин Алексей","Уголок МСУ-2/90-Н","шт","30","208.33","6249.9","19.488","2024","МСМТ","Уголок МС"
"MD-36-24-1136 ООО Смарт-Энерго","1898","Сонин Алексей","Соединитель МСД-2-Н","шт","8","484.88","3879.04","63.336","2024","МСМТ","Соединитель МС"
"MD-36-24-1136 ООО Смарт-Энерго","1898","Сонин Алексей","Монтажная гайка МСГ-М8","шт","40","166.1","6644","11.96","2024","Гайка монтажная",""
"MD-36-24-1136 ООО Смарт-Энерго","1898","Сонин Алексей","Монтажная гайка МСГ-М12","шт","388","166.1","64446.8","13.95","2024","Гайка монтажная",""
"MD-36-24-1136 ООО Смарт-Энерго","1898","Сонин Алексей","ЛП-200-100-Н Лоток листовой перф. замковый прямая секция т.1,0 мм L=3 м (гор. цинк)","0","41","2091.72","85760.52","0","2024","Лоток","Лоток перфорированный"
"MD-36-24-1136 ООО Смарт-Энерго","1898","Сонин Алексей","ЛГП-200-100-Н Лоток листовой угол горизонтальный 90 град. т.1,0 мм (комплект с крышкой и метизами) (гор. цинк)","0","4","906.12","3624.48","0","2024","Лоток","Фасонки листовые"
"MD-36-24-1136 ООО Смарт-Энерго","1898","Сонин Алексей","ЛПП-200-100-Н Лоток листовой угол вертикальный, подъем 90 град. т.1,0 мм (комплект с крышкой и метизами) (гор. цинк)","0","17","771.5","13115.5","0","2024","Лоток","Фасонки листовые"
"MD-36-24-1136 ООО Смарт-Энерго","1898","Сонин Алексей","ЛГВС-200-100-Н Лоток листовой угол вертикальный, спуск 90 град. т.1,0 мм (комплект с крышкой и метизами) (гор. цинк)","0","20","1085.19","21703.8","0","2024","Лоток","Фасонки листовые"
